Date,Close/Last,Volume,Open,High,Low
05-03-2023,$167.45,65136020,$169.50,$170.92,$167.16
05-02-2023,$168.54,48425700,$170.09,$170.35,$167.54
05-01-2023,$169.59,52472940,$169.28,$170.45,$168.64
04/28/2023,$169.68,55275850,$168.49,$169.85,$167.8801
04/27/2023,$168.41,64902330,$165.19,$168.56,$165.19
04/26/2023,$163.76,45498800,$163.055,$165.28,$162.80
04/25/2023,$163.77,48714060,$165.19,$166.305,$163.73
04/24/2023,$165.33,41949580,$165.00,$165.60,$163.89
04/21/2023,$165.02,58337340,$165.05,$166.4521,$164.49
04/20/2023,$166.65,52456380,$166.09,$167.87,$165.56
04/19/2023,$167.63,47720170,$165.80,$168.16,$165.54
04/18/2023,$166.47,49923010,$166.10,$167.41,$165.65
04/17/2023,$165.23,41516220,$165.09,$165.39,$164.03
04/14/2023,$165.21,49386480,$164.59,$166.32,$163.82
04/13/2023,$165.56,68445650,$161.63,$165.80,$161.42
04-12-2023,$160.10,50133060,$161.22,$162.06,$159.78
04-11-2023,$160.80,47644220,$162.35,$162.36,$160.51
04-10-2023,$162.03,47716880,$161.42,$162.03,$160.08
04-06-2023,$164.66,45390120,$162.43,$164.9584,$162.00
04-05-2023,$163.76,51511740,$164.74,$165.05,$161.80
04-04-2023,$165.63,46278300,$166.595,$166.84,$165.11
04-03-2023,$166.17,56976190,$164.27,$166.29,$164.22
03/31/2023,$164.90,68749790,$162.44,$165.00,$161.91
03/30/2023,$162.36,49501690,$161.53,$162.47,$161.271
03/29/2023,$160.77,51305690,$159.37,$161.05,$159.35
03/28/2023,$157.65,45992150,$157.97,$158.49,$155.98
03/27/2023,$158.28,52390270,$159.94,$160.77,$157.87
03/24/2023,$160.25,59256340,$158.86,$160.34,$157.85
03/23/2023,$158.93,67622060,$158.83,$161.5501,$157.68
03/22/2023,$157.83,75701810,$159.30,$162.14,$157.81
03/21/2023,$159.28,73938290,$157.32,$159.40,$156.54
03/20/2023,$157.40,73641420,$155.07,$157.82,$154.15
03/17/2023,$155.00,98944630,$156.08,$156.74,$154.28
03/16/2023,$155.85,76254420,$152.16,$156.46,$151.64
03/15/2023,$152.99,77167870,$151.19,$153.245,$149.92
03/14/2023,$152.59,73695890,$151.28,$153.40,$150.10
03/13/2023,$150.47,84457120,$147.805,$153.14,$147.70
03-10-2023,$148.50,68572400,$150.21,$150.94,$147.6096
03-09-2023,$150.59,53833580,$153.559,$154.535,$150.225
03-08-2023,$152.87,47204790,$152.81,$153.47,$151.83
03-07-2023,$151.60,56182030,$153.70,$154.0299,$151.13
03-06-2023,$153.83,87558030,$153.785,$156.30,$153.46
03-03-2023,$151.03,70732300,$148.045,$151.11,$147.33
03-02-2023,$145.91,52279760,$144.38,$146.71,$143.90
03-01-2023,$145.31,55478990,$146.83,$147.2285,$145.01
02/28/2023,$147.41,50547000,$147.05,$149.08,$146.83
02/27/2023,$147.92,44998470,$147.71,$149.17,$147.45
02/24/2023,$146.71,55469610,$147.11,$147.19,$145.7202
02/23/2023,$149.40,48394250,$150.09,$150.34,$147.24
02/22/2023,$148.91,51011310,$148.87,$149.95,$147.16
02/21/2023,$148.48,58867230,$150.20,$151.30,$148.405
02/17/2023,$152.55,59144120,$152.35,$153.00,$150.85
02/16/2023,$153.71,68167940,$153.51,$156.33,$153.3475
02/15/2023,$155.33,65669250,$153.11,$155.50,$152.88
02/14/2023,$153.20,61707570,$152.12,$153.77,$150.86
02/13/2023,$153.85,62199010,$150.952,$154.26,$150.92
02-10-2023,$151.01,57450710,$149.46,$151.3401,$149.22
02-09-2023,$150.87,56007140,$153.775,$154.33,$150.42
02-08-2023,$151.92,64120080,$153.88,$154.58,$151.168
02-07-2023,$154.65,83322550,$150.64,$155.23,$150.64
02-06-2023,$151.73,69858310,$152.575,$153.10,$150.78
02-03-2023,$154.50,154357300,$148.03,$157.38,$147.83
02-02-2023,$150.82,118339000,$148.90,$151.18,$148.17
02-01-2023,$145.43,77663630,$143.97,$146.61,$141.32
